Tammy Anthony,Burglary,2019-11-22,Indiana
John Allen,Homicide,2021-07-15,Idaho
Emily Murray,Forgery,2020-04-01,North Dakota
Eric Ingram,Drug Possession,2022-01-14,Hawaii
Jeremy Rogers,Drug Possession,2020-07-16,Michigan
Yvette Sandoval,Kidnapping,2022-04-08,Oklahoma
Linda Rodriguez,Homicide,2022-08-22,Colorado
Diane Meyer,Burglary,2019-06-12,Florida
Marie Henry DDS,Arson,2020-07-04,Florida
Kimberly Nelson,Embezzlement,2023-04-28,Alaska
James Carson,Assault,2022-09-17,Oklahoma
Mrs. Rebecca Ward,Vandalism,2021-07-30,Pennsylvania
Rebekah Adams,Drug Possession,2020-10-19,Idaho
Amy Jenkins,Drug Possession,2022-03-04,Louisiana
Yolanda Reyes,Grand Theft Auto,2018-09-23,Michigan
Mindy Mcmillan,Kidnapping,2020-08-29,Kentucky
Danny Ayers,Forgery,2022-01-02,Alaska
Victor Owen,Fraud,2019-05-06,Tennessee
Emily West,Fraud,2020-02-09,Montana
Mary Murray,Embezzlement,2021-02-22,Idaho
Lisa Hill,Vandalism,2019-06-28,Rhode Island
David Bishop,Embezzlement,2019-07-10,Michigan
Joseph Hayes,Homicide,2019-07-18,Iowa
Donald Adams,Burglary,2020-06-03,Illinois
Colleen Blake,Burglary,2018-09-19,Wyoming
Kelly Campbell,Grand Theft Auto,2021-05-21,Tennessee
Mario Trujillo,Forgery,2022-09-20,South Carolina
Suzanne Sanchez,Drug Possession,2018-08-06,Georgia
Howard Smith,Robbery,2023-03-11,Illinois
Elizabeth Thompson,Vandalism,2023-07-09,North Dakota
Elizabeth Cole,Embezzlement,2019-04-21,Nevada
Carolyn Graham,Identity Theft,2019-12-21,Michigan
Mr. Edward Watts,Kidnapping,2021-02-02,Delaware
Sabrina Martin,Vandalism,2022-01-24,New Jersey
Brenda Clay DDS,Assault,2019-01-31,Oklahoma
Kelly Mcclure,Forgery,2019-11-07,California
Stacey Smith,Identity Theft,2020-12-11,Rhode Island
Jessica George,Embezzlement,2019-12-15,Michigan
Samantha Brown,Homicide,2022-03-24,Minnesota
Douglas Gonzalez,Vandalism,2020-01-22,Rhode Island
Ashley Dominguez,Assault,2021-11-24,North Dakota
Susan Hill,Identity Theft,2022-03-11,Rhode Island
Robert Kennedy,Robbery,2020-10-09,New York
Renee Johnson,Arson,2021-03-18,Vermont
Jesus Anderson,Robbery,2021-11-10,Illinois
Miranda Vaughan,Assault,2020-12-21,New Hampshire
Michael Aguirre,Identity Theft,2020-01-24,South Carolina
Kathryn Molina MD,Vandalism,2018-10-07,Texas
Daniel Hopkins,Kidnapping,2023-04-12,Alabama
Erik Mendez,Embezzlement,2023-04-24,Illinois
Adam Hubbard,Drug Possession,2021-06-05,Louisiana
Michael Cooper,Assault,2021-10-12,Oklahoma
Chelsea Foster MD,Embezzlement,2021-02-08,Alaska
Carla Beck,Identity Theft,2021-04-24,West Virginia
Rachel Carr,Drug Possession,2020-07-19,Kansas
Eric Weber,Arson,2022-08-31,Pennsylvania
Dawn Chen,Vandalism,2021-02-16,Rhode Island
Donald Malone,Homicide,2023-02-07,Ohio
James Walker,Arson,2020-09-06,Hawaii
Angela Bennett,Vandalism,2018-09-23,Minnesota
Maria Jackson,Burglary,2020-01-13,Nevada
Kristin Hansen,Robbery,2020-07-06,Colorado
James Flores,Kidnapping,2021-08-07,Mississippi
Timothy Cabrera,Identity Theft,2020-01-31,Rhode Island
Nicole Johnson,Grand Theft Auto,2020-09-28,Kansas
Janice Watkins,Homicide,2020-10-19,North Carolina
Diane Curtis,Fraud,2019-05-07,Louisiana
Michelle Watson,Vandalism,2020-08-28,Indiana
Amanda Freeman,Forgery,2020-02-24,Mississippi
Alyssa Haney,Kidnapping,2019-07-03,Vermont
William Ward,Burglary,2018-11-24,Minnesota
John Nelson,Vandalism,2019-02-11,Louisiana
Kerri Duffy,Vandalism,2022-10-05,Vermont
Cody Morrow,Burglary,2022-02-18,Kansas
Joseph Lynn,Drug Possession,2019-05-24,Connecticut
Melissa Mcintosh,Fraud,2021-11-13,New Jersey
Corey Frazier,Vandalism,2021-11-22,Nevada
James Henderson,Vandalism,2018-11-11,Nevada
Andrew Contreras,Embezzlement,2021-07-04,Utah
Diane Watson,Grand Theft Auto,2022-05-25,Michigan
Kellie Pennington,Robbery,2019-03-02,Massachusetts
Deborah Green,Embezzlement,2019-06-06,Delaware
Nicole Williams,Embezzlement,2019-01-31,North Dakota
Robert Robinson,Drug Possession,2022-07-30,Texas
Tracy Ross,Homicide,2023-01-08,Louisiana
James Johnson,Fraud,2019-10-05,New York
Devin Adkins,Arson,2021-07-24,Wisconsin
Chloe Myers,Arson,2023-04-04,North Carolina
Tyler Mullins,Arson,2020-06-12,Virginia
Matthew Lindsey,Grand Theft Auto,2019-12-28,Wyoming
Laura Walter,Vandalism,2022-06-18,Kentucky
Amber Benton,Burglary,2022-03-13,Idaho
Mark Ruiz,Homicide,2019-07-20,Ohio
Stephanie Bonilla,Embezzlement,2020-12-10,Indiana
Robert Rodriguez,Identity Theft,2020-10-29,New Hampshire
Jennifer Sloan,Robbery,2022-11-17,Virginia
Aaron Robertson,Assault,2022-12-20,Connecticut
James Robinson,Burglary,2023-06-13,Oklahoma
Robert Barton,Forgery,2022-01-03,Nevada
Tammy Mayer,Arson,2021-06-12,Colorado
Marc Thomas,Identity Theft,2020-04-19,Nevada
Sarah Burton,Robbery,2019-09-03,Montana
Todd Mills,Forgery,2020-03-03,California
Kyle Henry,Embezzlement,2018-09-13,Montana
Veronica Morton,Burglary,2021-07-07,Maine
Jeremy Boyle,Kidnapping,2021-12-03,Connecticut
Jake Scott,Kidnapping,2021-03-04,Oregon
Maria Schaefer,Embezzlement,2022-12-14,Indiana
Mathew Strong,Arson,2021-03-28,Alabama
Malik Oliver,Assault,2018-08-18,North Dakota
Brian Hendricks,Embezzlement,2020-09-13,Kansas
Jenna Davis,Grand Theft Auto,2023-01-07,New York
Debra Howell,Kidnapping,2019-11-28,South Carolina
Ashley Thomas,Arson,2022-12-18,New Hampshire
Daniel Lopez,Identity Theft,2018-11-26,Louisiana
Kathleen Whitaker,Burglary,2023-06-19,Maryland
Seth Ramirez,Arson,2022-10-16,Utah
David Cain,Fraud,2023-01-08,Arizona
Norman Miller,Assault,2019-09-14,South Carolina
Lisa Robinson,Homicide,2022-02-17,Illinois
Jacob Rivera,Robbery,2021-01-16,North Carolina
Jeffrey Garrett,Embezzlement,2020-11-28,Hawaii
Amanda Padilla,Arson,2022-12-26,Ohio
Bryan Sanchez,Assault,2019-05-16,Louisiana
Christopher Campbell,Kidnapping,2020-02-13,Nevada
Rebekah Ellis,Vandalism,2023-01-08,Nevada
Crystal Miller,Grand Theft Auto,2019-09-21,North Carolina
Amanda Martinez,Forgery,2021-01-24,New Jersey
Michael Schmidt,Burglary,2021-02-12,Vermont
Mark Villanueva,Robbery,2020-01-30,Alaska
Jessica Jones,Drug Possession,2023-03-15,Idaho
Heidi Jenkins,Fraud,2020-09-26,North Dakota
Christina Oliver,Embezzlement,2020-06-11,Tennessee
David Pruitt,Homicide,2023-01-15,Kansas
Linda Shelton,Kidnapping,2019-05-22,Kentucky
Tonya Thompson,Homicide,2018-09-16,Ohio
Amy Acosta,Forgery,2023-02-22,Arizona
Spencer Rangel,Kidnapping,2020-10-25,New York
Amy Rogers,Fraud,2021-12-04,Arkansas
Zachary Fry,Assault,2019-05-18,Alaska
Kevin Porter,Assault,2023-04-22,Maine
April Davenport,Kidnapping,2023-06-16,California
Nathan Branch,Robbery,2022-10-20,Massachusetts
Scott Buck,Assault,2021-04-21,Idaho
Kimberly Quinn,Burglary,2020-08-20,Arkansas
Stephen Garner,Homicide,2023-04-30,Maine
Mrs. Sarah Lewis,Robbery,2019-02-10,New Mexico
Dustin Smith,Assault,2023-02-03,Nevada
Nathan Harris,Grand Theft Auto,2020-05-04,Michigan
Lisa Dunn,Robbery,2022-02-02,South Carolina
Lisa Maxwell,Identity Theft,2019-06-30,Kansas
Guy Williams,Identity Theft,2019-11-06,New York
Beth Buckley,Arson,2019-04-07,New York
Robert Simmons,Kidnapping,2022-11-07,Oklahoma
Justin Johnson,Forgery,2023-06-07,Utah
Dwayne Lopez,Grand Theft Auto,2018-12-30,Massachusetts
Bonnie Edwards,Arson,2023-06-29,New Mexico
Kimberly Barrett,Burglary,2018-09-29,Nevada
Roberto Santos,Drug Possession,2022-06-25,New York
Denise Barnett,Embezzlement,2022-08-18,Florida
Aaron Wallace,Kidnapping,2020-09-09,Minnesota
Evan Yang,Identity Theft,2020-01-22,North Dakota
Stuart Lawson,Identity Theft,2021-01-24,Maryland
Dr. Jennifer Miller,Identity Theft,2021-12-07,Idaho
Elizabeth Smith,Vandalism,2022-03-29,Oregon
Brenda Ramirez,Arson,2019-01-03,Nevada
Kathy Moore DDS,Robbery,2020-04-09,North Carolina
Ashley Osborne,Robbery,2018-11-05,Oklahoma
Kimberly Diaz,Robbery,2019-08-31,North Carolina
Amber Scott,Assault,2023-06-05,Kansas
Brittany Taylor,Forgery,2022-06-14,Alabama
Eric Colon,Kidnapping,2020-06-07,New Mexico
David Garcia,Vandalism,2020-01-27,Nebraska
Kelly Smith,Grand Theft Auto,2018-12-29,Montana
David Diaz,Identity Theft,2019-07-15,Illinois
Samuel Olson,Assault,2019-03-26,Oregon
Michael Rodriguez,Drug Possession,2022-06-25,Nevada
Jennifer Williams,Homicide,2022-09-27,Washington
Jasmine Woodward,Robbery,2022-12-03,Nebraska
Alex Butler,Vandalism,2022-01-11,California
Tonya Kim,Robbery,2021-08-25,New Hampshire
Kevin Jordan,Robbery,2022-12-06,New Hampshire
Virginia Stevenson,Fraud,2023-05-30,Virginia
Dawn Bowers,Embezzlement,2019-03-04,Indiana
Christian Smith,Kidnapping,2019-12-02,Indiana
Kimberly Boone,Kidnapping,2022-04-18,Connecticut
Denise Brown,Grand Theft Auto,2021-05-27,Michigan
George Fowler,Arson,2018-10-03,Louisiana
Tracy Lucero,Assault,2022-02-12,Wisconsin
Jody Wilson,Identity Theft,2023-06-14,Illinois
Patricia Day,Kidnapping,2021-10-09,Alabama
Curtis Hill,Homicide,2021-01-13,Washington
Victoria Vargas,Kidnapping,2023-05-25,Missouri
Derek Brown,Drug Possession,2023-05-26,Louisiana
Lisa Greene,Grand Theft Auto,2019-10-04,Wisconsin
Jessica Hancock,Kidnapping,2019-10-11,Arizona
Sarah Macias,Homicide,2021-07-23,Hawaii
Jordan Anderson,Embezzlement,2019-10-16,North Carolina
Ruth Kim,Arson,2021-06-11,Hawaii
Zachary Wood,Robbery,2019-08-23,Vermont
Jennifer White,Assault,2022-08-19,Tennessee
Amy Duffy,Embezzlement,2019-06-13,Connecticut
Kathryn Michael,Embezzlement,2020-04-02,Texas
Maria Contreras,Identity Theft,2019-04-10,Arizona
Michael Thomas,Robbery,2020-08-18,South Carolina
Alexander Mueller,Embezzlement,2023-07-14,Hawaii
Christopher Mason,Grand Theft Auto,2019-03-11,Hawaii
Frank Villarreal,Assault,2020-07-29,Utah
Megan Watson,Assault,2019-12-06,West Virginia
Ricardo Davis,Fraud,2021-05-14,Mississippi
Maxwell Mills,Homicide,2018-11-21,Nevada
Christine Roberts,Burglary,2023-05-12,Kentucky
Christina Gray,Burglary,2022-06-20,Montana
Christian Marsh,Assault,2018-10-18,Maine
Dana Williams,Embezzlement,2023-07-05,Tennessee
Cassandra Silva,Homicide,2022-09-06,Massachusetts
Stacey Lamb,Fraud,2021-03-08,Indiana
Susan Cook,Forgery,2019-11-13,Washington
Jason Kelly,Burglary,2022-12-22,California
Lauren Chan,Arson,2021-08-03,Colorado
Elizabeth Zamora,Robbery,2020-04-27,North Dakota
Laura Stout,Kidnapping,2020-03-17,Arizona
Thomas Diaz,Fraud,2021-01-09,Massachusetts
Sylvia Davis,Assault,2021-05-29,Wisconsin
Brian Wilson,Robbery,2019-01-07,South Carolina
Randy Evans,Drug Possession,2021-08-09,Illinois
Jacob Henderson,Embezzlement,2020-06-19,Wyoming
Amber Chapman,Arson,2020-12-29,Vermont
Catherine Dodson,Assault,2018-09-06,West Virginia
Peggy Hunt,Drug Possession,2020-12-21,Louisiana
Amanda Briggs,Robbery,2021-05-10,Wisconsin
Samantha Scott,Assault,2019-04-03,Arkansas
Christopher Anthony,Forgery,2020-06-04,West Virginia
Ronald Jones,Fraud,2021-07-07,Colorado
Michael Johnson,Forgery,2019-02-28,Ohio
Albert Nixon,Kidnapping,2018-10-22,Utah
Mrs. Alexandria Rodriguez,Kidnapping,2022-12-18,Delaware
Susan White,Grand Theft Auto,2020-11-23,Michigan
Mallory Gaines,Grand Theft Auto,2022-09-21,Ohio
Lori Cole,Arson,2018-11-20,Florida
Brandon Pugh,Fraud,2020-06-10,Illinois
Phillip Black,Vandalism,2020-08-13,Wyoming
Robert Johnson,Grand Theft Auto,2019-01-12,Vermont
Steven Figueroa,Grand Theft Auto,2021-05-16,Connecticut
Andrew Santana,Grand Theft Auto,2020-08-28,South Dakota
Evelyn Bailey,Arson,2021-08-28,Maryland
Marilyn Rodriguez,Arson,2019-08-29,Illinois
Julie Mitchell,Forgery,2020-10-12,Florida
Reginald Griffith,Grand Theft Auto,2022-07-19,Vermont
Jeremy Walker,Robbery,2022-08-04,Virginia
Rachael Munoz,Grand Theft Auto,2019-01-05,New Mexico
Steven Krueger,Homicide,2021-11-17,West Virginia
Nicole Barnett,Robbery,2022-01-06,Wisconsin
Thomas Evans,Homicide,2021-06-06,Virginia
Kyle Burnett,Identity Theft,2021-06-12,Montana
Larry Williams,Burglary,2022-02-03,Arkansas
Emily Obrien,Assault,2020-02-29,Nebraska
Andrew Graham,Identity Theft,2022-09-24,Arkansas
Sarah Oconnor,Arson,2020-11-04,Florida
Pamela Maldonado,Burglary,2021-04-11,Illinois
Meghan Hudson,Vandalism,2022-11-21,North Carolina
Crystal Harris,Identity Theft,2021-05-08,Kansas
Heather Williams,Vandalism,2019-03-24,Massachusetts
Nicholas Jenkins,Vandalism,2023-06-17,Maine
Michael Bowman,Vandalism,2020-01-04,Maine
Dylan York,Identity Theft,2023-06-22,New Jersey
Erik Russell,Homicide,2018-07-31,Wisconsin
Erica Rodriguez,Drug Possession,2022-11-18,Idaho
Roger Foster Jr.,Vandalism,2020-06-15,Arkansas
Denise Campos,Drug Possession,2020-12-15,New Jersey
Kevin Lopez,Arson,2019-11-10,Alaska
Jessica Rodgers,Homicide,2019-07-13,Hawaii
Jason Rice,Assault,2021-08-29,Kansas
Rodney Moore,Burglary,2020-08-28,California
Sean Lee,Identity Theft,2019-01-10,Louisiana
Kathryn Collins,Drug Possession,2020-03-30,Nebraska
David Duncan,Embezzlement,2020-12-12,Nevada
Anthony Clark,Identity Theft,2021-04-07,Kentucky
Alicia Blair,Robbery,2020-04-12,South Dakota
Robert Owens,Identity Theft,2019-12-16,New York
Elizabeth Ward,Homicide,2021-04-29,West Virginia
Richard Williams,Burglary,2021-01-11,Florida
Frank Lyons,Forgery,2020-12-20,North Dakota
Timothy Jensen,Embezzlement,2021-12-30,Delaware
Frances Harris,Drug Possession,2018-10-15,Rhode Island
Angela Young,Grand Theft Auto,2023-04-21,Hawaii
Willie Lane,Assault,2021-08-17,Nevada
Robert Moreno,Homicide,2022-01-20,Idaho
Amy Dean,Drug Possession,2019-07-22,Maine
Amy Mejia,Assault,2021-02-12,Virginia
Cheryl Walker,Assault,2019-12-30,Alaska
Daniel Gates,Robbery,2023-07-02,Louisiana
Jennifer Carter,Fraud,2022-01-06,West Virginia
Yvonne Olson,Drug Possession,2020-12-11,Arkansas
John Brown,Burglary,2021-12-01,Washington
Aaron Quinn,Assault,2020-08-27,Indiana
Linda Coleman,Fraud,2022-08-04,Idaho
Meredith Jenkins,Identity Theft,2018-08-12,Florida
Joseph Mcguire,Drug Possession,2022-05-03,Vermont
Eugene Hayden,Drug Possession,2020-10-27,Hawaii
Tammy Miller,Robbery,2019-04-09,Vermont
Angela Higgins,Drug Possession,2022-03-13,Colorado
Jerry Cain,Arson,2023-05-13,Mississippi
Wayne Wright,Robbery,2022-02-25,Ohio
Mr. Robert Rowland,Drug Possession,2023-02-04,Colorado
Jason Arnold,Fraud,2019-11-30,North Carolina
Jose Holmes,Embezzlement,2019-04-27,Oklahoma
Andrew Garcia,Burglary,2023-04-23,Minnesota
Andrew Williams,Assault,2021-07-17,Delaware
Mr. Kyle Roy PhD,Vandalism,2022-10-28,Michigan
Joyce Rivera,Identity Theft,2022-02-25,Rhode Island
Sabrina Chavez,Drug Possession,2021-05-23,New Mexico
Diane Parker,Homicide,2019-04-29,Florida
Manuel Harris,Vandalism,2022-04-29,Delaware
Nicholas Powell,Drug Possession,2020-05-19,Missouri
Helen Edwards,Robbery,2022-01-09,North Carolina
Jacob Copeland,Kidnapping,2018-10-28,Idaho
Kent Johnson,Kidnapping,2022-04-11,Rhode Island
Eric West,Homicide,2022-08-08,Michigan
Michael Cole,Assault,2020-09-01,Iowa
Sean Larsen,Drug Possession,2022-01-11,New Hampshire
David Hill,Grand Theft Auto,2020-04-18,Florida
Lydia Curtis,Embezzlement,2023-01-10,Washington
Robert Wilson,Embezzlement,2019-12-09,Mississippi
Mr. Travis Pham,Assault,2021-03-08,Mississippi
Jacob Phillips,Forgery,2020-06-02,Texas
Jennifer Bartlett,Homicide,2022-04-21,Florida
Michael Davila,Arson,2019-03-30,Kentucky
Anthony Farrell Jr.,Embezzlement,2023-02-22,Georgia
Emily Malone,Grand Theft Auto,2021-08-11,Colorado
Erika Ryan,Kidnapping,2021-04-18,Nevada
Robert Smith,Embezzlement,2021-04-07,Michigan
Amy Webb,Grand Theft Auto,2021-08-18,Nevada
Oscar Barber,Arson,2019-06-26,Missouri
Ryan Griffin,Homicide,2022-02-08,New Mexico
Toni Smith,Arson,2020-04-17,Tennessee
Charles Huff,Grand Theft Auto,2022-10-21,Minnesota
Lisa Hale,Identity Theft,2020-02-04,Nevada
Noah Taylor,Forgery,2023-02-16,Oregon
Andrew Kennedy,Vandalism,2020-01-27,Missouri
Alexandra Johnson,Grand Theft Auto,2021-01-05,Mississippi
Daniel May,Embezzlement,2022-12-01,Delaware
Kelsey Warner,Burglary,2019-08-25,Missouri
Monica Duke,Identity Theft,2020-11-21,New Jersey
Lindsay Dougherty,Identity Theft,2019-12-30,Indiana
Rebecca Singh,Arson,2022-05-13,Montana
Steven Oconnor,Assault,2020-06-30,California
Victor Young,Fraud,2019-03-10,Alaska
Alexandra Rocha,Homicide,2020-11-25,Nevada
Robert Scott,Homicide,2020-04-14,Hawaii
Robert Armstrong,Assault,2018-10-02,Nevada
Jacob Mcmahon,Drug Possession,2022-10-22,Washington
Miss Katie Tapia,Embezzlement,2020-09-12,Alaska
Taylor Palmer,Vandalism,2022-08-29,New York
Thomas Stewart,Forgery,2020-10-02,Florida
Brittany Miller,Arson,2021-03-28,West Virginia
Lynn Cantu,Forgery,2023-01-24,Nebraska
Michelle Carter,Kidnapping,2021-03-04,Illinois
Joseph Mclean,Robbery,2022-09-28,Louisiana
Todd Watts,Robbery,2020-04-12,Kansas
Michael Hunter,Assault,2021-11-01,Rhode Island
Angelica Fernandez,Fraud,2019-04-06,Indiana
Dana Jones,Homicide,2022-05-12,Ohio
Daniel Dawson,Assault,2023-02-02,Michigan
Julie Deleon,Kidnapping,2023-03-24,Nevada
Mrs. Carly Torres,Robbery,2022-12-14,Washington
Robert Hawkins,Kidnapping,2021-03-25,Maine
Andrea Newman,Grand Theft Auto,2021-04-16,Texas
Molly Hill,Fraud,2018-11-08,New York
Chelsea Ryan,Fraud,2020-11-16,Illinois
Amber Burns,Vandalism,2021-11-03,Illinois
Michael Koch,Forgery,2022-03-28,Kansas
Kelly Schultz,Homicide,2019-09-30,Minnesota
James King,Forgery,2019-07-01,Pennsylvania
Matthew Parker,Forgery,2022-06-06,New York
Eddie Nunez,Fraud,2019-07-06,Louisiana
Jacqueline Ayala,Grand Theft Auto,2019-04-12,Oregon
Kristin Kline,Fraud,2020-10-10,Florida
Penny Aguilar,Vandalism,2022-09-03,Connecticut
David Moreno,Drug Possession,2018-09-23,Florida
Robert Norton,Kidnapping,2019-01-22,Iowa
Patrick Lamb,Burglary,2019-04-19,Alabama
Felicia Werner,Homicide,2020-06-11,South Dakota
Brandon Johnson,Kidnapping,2022-06-26,Kentucky
Laura Evans,Kidnapping,2019-11-07,South Dakota
Jay Brown,Arson,2022-12-24,Hawaii
Gary Gaines,Fraud,2020-04-06,Virginia
Brian Ward,Assault,2021-08-01,Louisiana
Michele Harper,Fraud,2022-08-27,Arizona
Annette Chambers,Embezzlement,2019-07-17,New York
Linda Leonard,Embezzlement,2019-12-04,Minnesota
Katelyn Mahoney,Vandalism,2021-10-23,Georgia
Kayla Brown,Arson,2020-04-14,Florida
Shirley Hall,Vandalism,2020-10-22,Utah
Ashley Smith,Embezzlement,2020-02-28,New Mexico
Danielle Morris,Embezzlement,2019-04-13,South Dakota
Scott Knox,Embezzlement,2021-10-04,Minnesota
Tracy Gordon,Drug Possession,2021-11-13,Tennessee
Ray Patton,Vandalism,2021-09-15,Arizona
Michael Hunter,Drug Possession,2022-03-09,Indiana
Jeffrey Leach,Forgery,2022-01-19,Arkansas
Andrea Smith,Vandalism,2023-02-26,Utah
Victoria Schneider,Fraud,2020-12-24,Missouri
Juan Sanders,Robbery,2019-04-06,Illinois
Tammy Harris,Vandalism,2020-08-11,Indiana
Jeremiah Shields,Fraud,2019-06-13,Illinois
Natasha Johnson,Embezzlement,2019-12-08,Utah
David Brown,Embezzlement,2020-07-06,Massachusetts
Mark Osborne,Assault,2022-06-11,Colorado
Jeffrey Jimenez,Fraud,2021-04-18,Florida
Brandon Bridges,Vandalism,2019-12-08,Oregon
Sandra Robinson,Burglary,2021-04-15,Texas
Teresa Baker,Vandalism,2020-06-02,Minnesota
Edward Franco,Forgery,2019-03-15,Rhode Island
David Baker,Fraud,2021-10-17,North Dakota
Tyrone Vaughn,Forgery,2020-03-04,Minnesota
Matthew Edwards,Fraud,2020-02-05,New Hampshire
Jose Wood,Assault,2021-04-08,Kentucky
Tanya Conway,Forgery,2020-03-24,Wisconsin
Sheila Snyder,Vandalism,2018-09-02,Mississippi
Mary Conway,Drug Possession,2020-04-08,Minnesota
Hannah Griffin,Vandalism,2021-09-13,Michigan
Dr. Megan Butler,Embezzlement,2021-08-14,Illinois
William Ibarra,Grand Theft Auto,2023-03-25,Nebraska
Keith Williams,Embezzlement,2021-05-02,Illinois
Barry Moon,Embezzlement,2018-12-06,Kentucky
Barbara Vargas,Assault,2020-07-15,South Dakota
Gary Patterson,Forgery,2021-05-18,Virginia
Gregory Wilkins,Vandalism,2020-09-20,Connecticut
Janet Pearson,Homicide,2022-07-18,Colorado
Kathy Rice,Identity Theft,2021-02-16,Illinois
Tyrone Collins,Robbery,2022-01-04,Mississippi
Eric Holt,Identity Theft,2018-08-04,Iowa
Amber Floyd,Arson,2023-01-29,Indiana
Sharon Moreno,Kidnapping,2021-03-04,New Mexico
Travis Ford,Fraud,2019-07-13,Connecticut
Glenn Solomon,Grand Theft Auto,2022-09-06,Oregon
Ronald Hudson,Robbery,2020-10-09,Hawaii
Robert Nunez,Robbery,2022-05-20,South Carolina
Makayla Baker,Identity Theft,2021-02-11,Connecticut
Rachel Ramos,Drug Possession,2019-07-05,Maryland
Sara Perry,Identity Theft,2023-06-23,New York
Thomas Bowers,Forgery,2021-01-18,Colorado
Timothy Mendez,Fraud,2020-11-17,New Jersey
Kirk Perez,Vandalism,2019-06-25,New York
Dawn Randall,Assault,2021-02-11,Rhode Island
Paula Padilla,Identity Theft,2021-01-22,Indiana
Joseph Williams,Identity Theft,2023-05-17,Arizona
Holly Wagner,Fraud,2021-11-01,Kentucky
Jill Woods,Assault,2020-06-23,Georgia
Mary Garcia,Arson,2021-01-23,Illinois
Kimberly Santiago,Embezzlement,2022-02-24,Mississippi
Thomas Nelson,Vandalism,2019-07-05,Rhode Island
